Price,Levy,Manufacturer,Model,Prod._year,Category,Leather_interior,Fuel_type,Engine_volume,Mileage,Cylinders,Gear_box_type,Drive_wheels,Color,Airbags
9500,906,46,790,2001,3,Yes,7,2.2,3000,4,3,1,12,6
188,1185,42,329,2009,7,Yes,2,2.5,196682,4,2,3,11,0
21639,586,37,716,2012,8,Yes,2,1.8,198000,4,2,3,12,8
25365,911,50,1123,2010,7,Yes,7,2.2,149046,4,2,3,7,4
8154,777,17,76,2014,3,Yes,4,2.5,57058,4,2,3,13,12
10349,843,37,497,2008,2,No,2,1.5,120000,4,2,3,16,7
12544,906,46,496,2006,2,No,3,1.7,109000,4,3,3,12,8
15035,583,50,649,2011,3,Yes,4,1.6,174391,4,2,3,12,4
35338,640,54,1075,2013,7,Yes,7,2.0,142000,4,2,3,12,4
29777,765,50,1038,2015,7,Yes,7,2.0,66000,4,2,3,12,4
44247,891,50,1123,2016,7,Yes,7,2.0,148633,4,2,3,12,4
7997,836,9,282,2010,3,Yes,7,2.0,53223,4,2,3,13,4
15681,906,46,637,2004,7,Yes,4,3.7,238078,6,3,2,11,12
125,1172,46,455,2011,3,Yes,7,3.5,223472,6,2,2,11,12
1176,640,38,92,2013,3,Yes,4,2.0,265618,4,2,3,12,12
549,751,50,680,2013,3,Yes,4,2.4,216118,4,2,3,13,12
27284,934,37,573,2015,3,Yes,4,2.5,80000,4,2,3,11,8
10663,906,37,497,2006,2,No,2,1.5,210000,4,1,3,1,4
11447,986,36,479,2010,3,Yes,2,2.4,11111,4,1,3,7,12
10976,906,42,603,1999,4,No,7,2.5,241000,4,4,1,12,2
5331,900,47,541,2015,7,Yes,4,2.4,80288,4,2,2,14,12
1568,831,40,349,2011,7,Yes,4,2.4,80000,4,2,3,12,12
41553,891,50,1123,2016,7,Yes,7,2.0,142040,4,2,3,11,4
862,1399,46,455,2010,3,Yes,7,3.5,239224,6,2,2,11,12
24123,836,50,1038,2010,7,Yes,7,2.0,138185,4,2,3,7,4
11992,1047,50,649,2007,3,Yes,4,1.6,128354,4,2,3,7,4
21953,690,42,512,2016,3,No,4,1.5,91200,4,3,3,9,8
99440,518,36,1224,2016,7,Yes,2,2.5,40450,4,2,3,12,4
18817,730,50,649,2016,3,Yes,4,1.6,32595,4,2,3,7,4
314,1017,46,812,2017,7,Yes,4,2.0,46413,4,2,2,16,0
7056,833,38,503,2010,7,Yes,7,2.0,64741,4,2,3,7,4
32302,906,35,924,2011,2,Yes,4,2.0,148000,4,3,2,16,8
42551,877,50,1038,2017,7,Yes,7,1.7,81070,4,2,3,12,4
20266,528,50,649,2014,3,Yes,7,1.6,138598,4,2,3,12,4
103491,906,48,788,2018,7,Yes,7,2.5,59364,6,3,2,16,12
6899,906,46,545,2001,3,Yes,1,2.0,100000,4,4,1,7,10
16778,862,50,1037,2011,6,Yes,7,2.5,45984,4,2,3,12,4
20385,906,37,497,2012,2,No,2,1.8,114458,4,1,3,7,6
17562,906,33,707,2012,3,No,4,1.4,100000,6,4,3,13,6
100,906,37,179,2003,6,No,4,2.0,200000,4,2,3,7,2
2430,919,46,714,2012,7,Yes,7,3.0,221312,6,2,2,16,12
19707,836,50,1038,2010,7,Yes,7,2.0,232801,4,2,3,13,4
90,906,48,788,2006,7,Yes,7,3.0,13000,6,3,2,11,6
3450,607,37,573,2019,3,Yes,2,2.5,9626,4,2,3,11,12
16500,585,37,497,2013,2,No,2,1.8,91373,4,2,3,6,8
21953,906,22,442,2013,7,Yes,4,1.6,91000,4,2,2,13,4
131716,906,37,1159,2018,7,Yes,7,3.0,5292,6,2,2,12,12
10349,906,37,387,2003,2,No,3,1.8,190400,4,2,3,7,8
32929,906,48,974,2012,3,Yes,4,3.0,152000,6,3,1,11,8
11604,906,42,603,1998,4,No,7,2.5,12345,4,4,1,12,2
8467,906,48,276,2004,3,No,4,2.5,190000,6,3,1,11,2
26030,906,50,1038,2010,7,Yes,7,2.0,61257,4,3,3,13,10
13877,585,40,454,2013,3,Yes,4,1.8,95112,4,2,3,12,4
22000,906,50,1037,2007,6,Yes,7,2.5,68000,4,2,1,15,2
470,800,17,40,2011,7,Yes,4,2.3,184576,4,2,2,11,12
549,810,50,649,2016,3,Yes,4,1.8,47422,4,2,3,11,12
16308,645,37,497,2011,2,No,2,1.8,174400,4,2,3,5,6
6899,906,21,360,2002,7,No,1,2.0,205000,4,2,2,7,4
2979,906,26,97,1995,2,No,1,1.8,217000,4,4,3,1,4
549,1053,46,455,2014,5,Yes,4,3.5,103427,6,2,1,11,12
16621,906,42,482,2016,2,No,4,1.6,50393,4,2,3,7,6
314,862,37,573,2011,3,Yes,4,2.5,211810,4,2,3,5,12
18817,730,50,649,2016,3,Yes,4,1.6,32595,4,2,3,7,4
22843,971,54,891,2016,7,Yes,7,2.2,234902,4,2,3,16,4
11290,831,38,660,2011,3,No,2,2.4,163065,4,3,3,7,12
1882,746,37,497,2009,3,Yes,2,1.5,142426,4,2,3,12,12
54255,1249,37,1178,2017,7,Yes,4,2.5,25000,4,2,2,13,8
470,1249,37,573,2017,3,Yes,4,2.5,70232,4,2,3,12,12
8700,906,25,463,2003,3,Yes,4,2.4,219200,4,2,3,11,8
23521,1058,37,733,2012,7,Yes,4,3.5,140966,6,2,2,11,12
18669,862,50,1037,2011,6,Yes,7,2.5,52686,4,2,3,7,4
19757,639,48,809,2014,3,Yes,4,2.0,128784,4,2,1,11,12
11604,906,46,451,2001,7,Yes,7,2.7,294000,5,3,2,7,6
83107,1325,50,1037,2019,6,Yes,7,2.5,21442,4,2,3,12,4
11917,906,50,648,2013,5,Yes,4,1.6,113000,4,2,3,11,6
16935,906,38,688,2016,3,No,4,1.8,65600,4,3,3,13,10
4234,1202,50,1123,2017,7,Yes,4,2.4,69757,4,2,3,13,12
15681,586,37,497,2012,3,No,4,1.8,139200,4,1,3,12,12
10976,906,58,452,2009,5,No,4,1.6,237780,4,4,3,11,6
3607,781,37,573,2012,3,Yes,2,2.5,156518,4,2,3,12,12
55515,1079,50,1123,2018,7,Yes,7,2.0,102934,4,2,3,12,4
24148,906,37,618,2014,2,No,2,1.5,80000,4,2,3,13,10
3000,906,48,159,1988,3,No,4,2.0,222222,6,4,1,11,1
39161,730,54,1074,2016,7,Yes,4,1.6,49145,4,2,3,12,4
23521,906,42,603,1996,4,No,7,2.5,123000,4,4,1,12,2
10506,501,17,480,2014,2,No,4,1.5,62967,4,2,3,16,6
392,761,37,497,2010,2,Yes,2,1.8,267165,4,2,3,12,12
56340,1053,42,1192,2014,7,Yes,4,3.5,88033,4,2,3,12,4
36567,1091,50,1037,2016,6,Yes,7,2.5,104112,4,2,3,12,4
12074,986,40,756,2010,3,No,4,2.4,304000,4,2,3,12,10
14113,906,48,835,2005,7,Yes,4,3.0,288000,6,2,2,7,10
53787,1055,42,1192,2013,7,Yes,4,3.5,113000,4,2,3,11,4
12800,584,37,328,2014,2,No,4,1.8,127800,4,2,3,16,8
13172,906,47,526,2006,8,Yes,7,2.2,300000,4,4,3,7,0
73633,1176,50,1123,2019,7,Yes,7,2.2,15936,4,2,3,13,4
7213,966,40,717,2009,7,Yes,7,2.0,45228,4,2,3,12,4
392,781,37,573,2012,3,Yes,2,2.5,314373,4,2,3,13,12
45473,906,46,914,2014,6,Yes,7,2.2,287000,6,2,3,8,12
6272,906,17,189,2002,2,No,4,1.5,110000,4,2,3,7,2
13962,836,50,1038,2010,7,Yes,7,2.0,122222,4,2,3,7,4
549,1077,37,531,2019,7,Yes,4,2.0,39221,4,2,3,13,12
53314,915,48,974,2014,3,Yes,4,3.0,81000,6,3,2,7,14
220,761,37,497,2010,2,Yes,2,1.8,197275,4,2,3,13,12
56450,917,46,714,2013,7,No,7,3.0,10000,6,3,2,12,12
10635,893,50,649,2008,3,Yes,7,1.6,209973,4,2,3,7,4
15053,640,21,434,2013,3,No,4,2.0,120333,4,3,2,7,12
11917,906,32,267,2004,7,No,4,2.0,200000,4,2,2,11,4
7840,906,46,485,1998,3,No,1,2.0,180003,4,4,1,11,4
19883,501,22,266,2014,2,Yes,4,1.5,110000,4,2,3,11,4
45473,906,32,1064,2017,10,No,4,2.4,80000,4,4,2,12,12
4391,906,29,197,1997,3,No,1,1.8,174000,4,4,3,7,4
9879,1018,46,714,2011,7,Yes,7,3.0,275862,6,2,2,7,12
28755,770,50,1038,2016,7,Yes,7,1.7,141000,4,2,3,13,4
15053,906,50,680,2011,3,Yes,4,2.4,174400,4,2,3,11,0
39954,1203,52,883,2011,7,Yes,4,3.6,121991,4,2,3,11,4
4391,917,48,788,2013,7,Yes,4,3.0,69754,6,2,2,11,12
15681,891,50,680,2016,3,Yes,3,2.0,305511,4,2,3,7,4
23521,906,23,602,2010,3,Yes,4,3.5,98000,6,2,1,11,10
14426,1018,48,809,2011,3,Yes,4,3.0,107000,6,3,2,13,8
21953,781,37,573,2012,3,Yes,4,2.5,12000,4,3,3,8,12
21326,1325,22,220,2019,3,Yes,4,2.5,30296,4,2,3,13,12
4861,1324,37,733,2010,7,Yes,2,3.3,264877,6,2,2,12,12
12544,906,18,498,2005,3,No,4,2.2,152200,4,4,3,7,10
1882,1053,46,455,2014,3,Yes,4,3.5,146395,6,2,1,13,12
13485,843,37,497,2008,3,No,2,1.5,112500,4,2,3,1,6
2000,906,32,93,1998,2,Yes,4,1.6,150000,4,4,3,7,4
21326,640,42,735,2013,2,No,2,2.0,142000,4,2,3,12,6
37125,640,50,1123,2013,7,Yes,7,2.0,146740,4,2,3,13,4
2901,697,37,365,2015,3,Yes,4,1.8,84882,4,2,3,12,12
470,738,40,80,2017,7,Yes,4,1.4,145896,4,2,3,12,12
31358,906,48,1045,2010,3,Yes,4,3.0,198000,6,3,2,13,12
12858,779,42,512,2013,3,No,4,2.5,143632,4,2,3,12,0
98066,1176,50,1123,2019,6,Yes,7,2.2,17632,4,2,3,12,4
14856,639,40,454,2014,3,Yes,7,2.0,123850,4,2,3,16,4
21326,906,37,497,2013,3,No,2,1.8,136600,4,2,3,12,8
13015,585,37,516,2013,2,No,6,1.8,120681,4,2,3,12,8
5959,1249,37,573,2017,3,Yes,4,2.5,60117,4,2,3,12,12
13962,642,40,859,2012,7,Yes,7,2.0,242409,4,2,3,13,4
19008,836,50,1123,2010,7,Yes,7,2.0,229398,4,2,3,11,4
30000,697,46,914,2012,6,No,7,2.2,170000,4,2,1,11,4
40634,880,54,1074,2018,7,Yes,4,1.6,30084,4,2,3,16,4
79616,1076,50,1123,2020,7,Yes,7,2.0,4654,4,2,3,7,4
282,749,50,680,2014,3,Yes,4,2.4,173925,4,2,3,7,12
6899,906,58,225,1998,11,No,4,1.6,150000,4,4,3,1,4
4704,906,22,622,1998,7,No,3,3.3,200000,6,2,2,7,4
24462,831,42,860,2018,3,Yes,4,1.5,7368,4,2,3,12,8
15521,836,50,1123,2010,7,Yes,7,2.0,50510,4,2,3,7,4
104216,1058,42,1219,2012,3,Yes,4,3.5,42187,4,2,3,11,4
9879,1018,46,455,2011,3,Yes,7,3.0,273186,6,2,1,12,12
8467,906,46,456,2002,5,Yes,4,2.3,208000,4,3,1,7,8
60831,831,47,1062,2018,3,Yes,4,1.5,17992,4,2,3,16,4
38063,639,50,1123,2014,7,Yes,7,2.0,131690,4,2,3,13,4
14740,761,37,497,2010,3,No,4,1.8,10100,4,1,3,12,6
14113,707,50,1123,2011,7,Yes,7,2.0,56557,4,2,3,7,4
46414,694,37,1161,2014,7,Yes,7,2.2,164000,4,2,2,13,12
627,1273,36,668,2015,7,Yes,4,3.5,121315,6,2,2,11,0
11563,645,40,454,2011,3,Yes,4,1.8,177309,4,2,3,12,4
7527,906,46,392,1997,3,No,4,1.8,312000,4,4,1,7,6
14113,761,37,497,2010,2,No,2,1.8,252800,4,1,3,12,6
1019,1077,48,835,2019,3,Yes,4,2.0,33870,4,2,1,12,12
51589,906,37,913,2016,7,No,4,2.5,25000,4,3,3,7,10
17562,765,54,891,2015,8,Yes,7,2.0,43740,4,2,3,12,4
30906,502,37,667,2013,2,Yes,4,1.5,107000,4,2,3,15,4
12388,1399,46,455,2010,3,Yes,7,3.5,189530,6,2,2,11,12
3700,906,4,87,2001,2,No,7,1.9,187000,4,4,3,7,2
43592,906,48,974,2012,3,Yes,4,3.0,92000,6,3,1,12,8
15994,1172,46,455,2011,5,Yes,7,3.5,170429,6,2,1,7,12
5018,906,29,608,1997,11,No,4,1.8,160000,4,4,3,16,0
21075,730,50,649,2016,3,Yes,3,1.6,126199,4,2,3,12,4
6269,790,9,282,2009,3,Yes,4,1.6,60563,4,2,3,11,4
9095,906,22,262,2005,2,Yes,4,1.5,140000,4,2,2,11,6
41281,730,54,1074,2016,7,Yes,7,1.6,31754,4,2,3,16,4
15681,891,50,680,2016,3,Yes,3,2.0,256768,4,2,3,7,4
22433,1185,50,1037,2009,6,Yes,7,2.5,50653,4,2,3,7,4
45542,1017,50,1038,2017,7,Yes,7,2.0,104918,4,2,3,12,4
10036,906,29,450,2008,3,No,4,2.5,122400,6,4,3,11,8
21639,906,49,863,2008,7,Yes,4,3.5,139200,6,3,1,16,6
17249,906,22,442,2013,7,No,4,1.5,99000,4,2,3,11,8
34497,906,42,1104,2015,5,Yes,4,2.3,48000,4,3,1,11,8
10976,906,46,395,2005,3,No,4,1.7,142000,4,3,3,12,8
2800,906,58,225,1998,11,No,7,1.7,55000,4,4,3,1,2
10192,761,9,282,2010,3,Yes,4,1.8,46527,4,2,3,11,4
1882,586,37,497,2012,2,Yes,2,1.8,215810,4,2,3,7,12
1254,966,50,649,2009,3,Yes,4,2.0,268227,4,2,3,11,12
16621,906,48,809,2010,3,Yes,4,2.8,160000,6,3,2,12,8
11917,761,37,497,2010,2,Yes,2,1.8,162000,6,2,3,12,6
23521,906,42,603,1996,4,No,7,2.5,123000,4,4,1,12,2
4861,1324,37,733,2010,7,Yes,2,3.3,264877,6,2,2,12,12
44843,1249,50,1037,2017,8,Yes,7,2.5,105743,4,2,3,12,4
12544,779,29,450,2013,3,Yes,4,2.5,103000,5,2,3,12,0
7840,906,32,267,1999,7,No,4,1.8,198000,4,2,2,12,4
5425,1095,54,131,2008,7,Yes,7,2.0,98329,4,2,3,11,4
34184,915,46,714,2014,7,Yes,7,3.0,238448,6,2,2,12,12
11917,906,58,383,2005,8,No,4,2.2,100000,4,2,3,7,4
37730,891,50,1123,2016,7,Yes,7,2.0,161052,4,2,3,12,4
26657,1017,50,649,2017,3,No,4,2.0,32000,4,3,3,11,6
18817,906,50,648,2012,2,Yes,4,1.6,122000,4,3,3,7,8
11290,583,50,478,2011,3,Yes,4,1.6,42211,4,2,3,11,4
17249,906,50,680,2012,3,No,4,2.4,86000,6,2,3,13,0
4077,906,29,450,1999,3,No,1,2.0,250000,4,2,3,1,0
12858,906,37,667,2012,2,No,2,1.5,139000,4,2,3,7,6
16778,1024,50,1037,2010,6,Yes,7,2.5,55857,4,2,3,12,4
6896,906,46,126,2005,6,No,3,1.9,189000,4,3,3,11,6
16935,1017,50,680,2017,3,Yes,3,2.0,238025,4,2,3,12,4
37633,642,48,887,2012,3,Yes,4,2.0,144000,4,2,1,12,6
20385,1018,46,791,2011,7,Yes,7,3.0,85294,6,2,2,11,12
56371,880,50,1038,2018,7,Yes,4,1.6,32130,4,2,3,13,4
10349,1273,54,1075,2009,7,Yes,7,2.7,74277,4,2,3,7,4
24775,906,42,492,2017,3,No,4,1.5,2700,4,2,3,13,6
29479,906,46,928,2013,3,Yes,4,1.8,134000,4,3,1,11,12
1490,900,50,680,2015,3,Yes,4,2.4,176688,4,2,3,11,12
3500,906,35,181,1998,3,No,4,2.8,150000,4,3,3,7,6
10349,906,22,262,2004,2,No,4,1.5,147000,4,2,2,13,2
23408,836,50,1123,2010,7,Yes,7,2.0,151000,4,2,3,12,4
29006,891,50,1038,2016,7,Yes,7,2.0,18071,4,2,3,12,4
11770,707,50,680,2011,3,Yes,4,2.0,56554,4,2,3,11,4
470,1077,37,531,2019,7,Yes,4,2.0,19834,4,2,3,7,12
12544,906,46,456,2006,3,Yes,4,2.4,250000,6,2,1,13,4
188,645,37,497,2011,2,Yes,2,1.8,197328,4,2,3,12,12
26149,629,50,649,2015,3,Yes,7,1.6,80377,4,2,3,13,4
11300,1024,21,360,2010,7,No,4,2.5,182000,4,3,2,16,12
2352,1018,35,399,2011,3,Yes,7,3.0,232554,6,2,2,7,0
19416,642,40,859,2012,7,Yes,7,2.0,152587,4,2,3,13,4
1411,697,29,197,2015,2,Yes,4,1.8,219232,4,2,3,11,12
1725,584,50,649,2014,3,Yes,4,1.8,107155,4,2,3,11,12
43592,1249,37,913,2017,7,No,4,2.5,11000,6,3,2,13,6
3136,1079,50,649,2018,3,Yes,4,2.0,30333,4,2,3,13,12
12544,988,37,497,2007,2,Yes,2,1.5,193000,4,2,3,16,0
13485,906,42,492,2012,3,Yes,4,2.0,117000,4,3,3,13,12
22580,584,37,897,2014,2,Yes,4,1.8,135000,4,1,3,12,7
16621,906,37,913,2005,2,No,4,2.4,273094,4,2,3,13,4
3293,1273,36,668,2015,7,Yes,4,3.5,71939,6,2,2,11,12
10036,1268,37,667,2012,3,No,2,1.5,13000,4,2,3,7,0
14113,891,35,568,2016,3,Yes,4,2.0,61410,4,2,2,13,12
36899,1091,50,1037,2016,6,Yes,7,2.5,119098,4,2,3,7,4
784,765,36,1002,2015,7,Yes,4,2.0,109336,4,2,2,13,12
30517,777,50,1037,2014,6,Yes,7,2.5,151854,4,2,3,13,4
7840,906,46,331,1998,5,Yes,1,3.2,111111,6,2,1,11,2
470,1399,46,455,2010,3,Yes,7,3.5,229904,6,2,2,11,12
16935,1211,48,788,2010,7,Yes,4,3.0,17000,6,3,2,11,10
6272,906,29,136,2003,2,No,4,2.0,250000,4,2,3,7,8
17876,585,50,649,2013,3,Yes,4,1.8,117000,4,3,3,11,12
4077,1282,40,717,2007,7,Yes,7,2.0,55790,4,2,3,11,4
2666,915,35,399,2014,7,Yes,4,3.0,85328,6,2,2,11,12
13172,906,58,225,2009,8,No,7,1.7,166000,4,4,3,1,4
14454,583,50,649,2011,3,Yes,4,1.6,140000,4,2,3,7,4
15681,779,29,608,2013,3,No,4,2.5,156000,5,3,3,13,8
14113,906,48,351,2009,3,No,4,3.0,180000,6,3,1,16,6
24709,707,50,1038,2011,7,Yes,7,2.0,155000,4,2,3,12,4
47042,906,40,1003,2011,3,Yes,4,3.6,127000,6,2,1,5,0
10663,906,37,913,2001,7,Yes,4,2.0,216000,4,4,2,7,6
21953,906,46,509,2007,3,Yes,7,3.0,220000,6,3,1,11,12
14113,906,42,603,1998,4,No,7,2.5,222000,4,4,1,12,0
14113,906,37,497,2008,3,Yes,4,1.5,150000,4,2,3,16,8
61471,784,47,1062,2017,2,Yes,4,1.5,41018,4,2,3,12,4
19601,906,37,618,2012,2,No,2,1.5,68000,4,2,3,13,9
24327,639,54,891,2014,7,Yes,7,2.0,158423,4,2,3,5,4
18158,781,29,549,2012,3,Yes,4,2.5,127000,5,3,3,16,6
16621,584,22,442,2014,3,No,4,1.8,93000,4,2,3,16,12
13172,906,22,464,2004,7,Yes,1,2.0,190000,4,2,2,7,4
1254,640,21,434,2013,3,Yes,4,2.0,275530,4,2,2,13,0
43128,891,50,1123,2016,7,Yes,7,2.0,116365,4,2,3,11,4
64823,1079,50,1038,2018,7,Yes,7,2.0,29545,4,2,3,11,4
11200,906,48,313,2005,3,Yes,4,3.0,246000,4,2,1,11,6
39201,906,49,640,2011,7,Yes,4,3.5,160000,6,3,1,7,8
48610,1058,37,733,2012,7,Yes,2,3.5,178000,6,2,2,11,0
23082,502,47,607,2013,2,Yes,2,1.5,87000,4,2,3,12,4
20171,707,50,1038,2011,7,Yes,7,2.0,191668,4,2,3,11,4
392,707,38,92,2011,5,Yes,4,2.0,226544,4,2,3,7,12
10663,934,21,360,2015,7,Yes,4,2.5,81058,4,2,2,7,0
14113,906,48,313,2004,3,Yes,1,2.5,174000,6,3,1,7,12
15994,906,47,501,2006,6,No,1,3.0,122439,6,2,3,7,10
26017,831,50,649,2017,3,Yes,4,1.6,107220,4,2,3,12,4
38609,1091,50,1037,2016,8,Yes,7,2.5,121000,4,2,3,12,4
21940,640,54,891,2013,10,Yes,7,2.0,147219,4,2,3,7,4
17844,502,37,667,2013,2,Yes,4,1.5,88300,4,2,3,5,4
1646,640,42,512,2013,3,Yes,2,2.0,174619,4,2,3,13,0
24462,906,46,455,2008,3,Yes,4,3.5,142000,6,3,2,12,12
97219,906,46,1227,2015,3,Yes,4,3.0,99000,6,3,2,11,12
40,906,37,497,2014,2,No,2,1.8,105000,4,2,3,12,0
10492,906,37,497,2008,2,No,2,1.5,278000,4,2,3,7,6
10036,906,46,395,2005,2,Yes,4,2.0,123456,4,3,3,7,6
108371,1228,42,1192,2018,7,Yes,4,2.3,25947,4,2,3,12,4
17562,934,42,708,2015,3,No,4,2.5,195200,4,3,3,1,8
18033,906,47,1062,2012,3,Yes,2,1.5,202000,4,1,3,12,4
1725,1324,37,733,2010,3,Yes,2,3.3,226198,6,2,2,1,12
9408,777,37,573,2014,3,Yes,4,2.5,128000,4,3,3,11,0
30856,640,54,1075,2013,7,Yes,7,2.0,126148,4,2,3,14,4
18817,779,37,573,2013,3,Yes,4,2.5,86400,5,3,3,13,14
53314,915,48,974,2014,3,Yes,4,3.0,99200,6,3,1,13,12
26657,830,42,329,2019,7,No,4,1.5,74000,8,3,3,13,9
15822,836,50,805,2010,5,Yes,4,2.0,81384,4,2,3,12,4
22715,503,37,667,2012,2,Yes,4,1.5,40740,4,2,3,11,4
25,906,37,497,2013,2,No,3,1.8,176000,4,1,3,12,4
15681,645,50,649,2011,3,No,4,1.8,276800,1,3,3,7,5
1333,586,37,497,2012,2,Yes,2,1.8,106280,4,2,3,12,12
19707,531,50,649,2012,3,Yes,4,1.6,123000,4,2,3,7,4
16480,528,50,649,2014,3,Yes,4,1.6,140765,4,2,3,7,4
2509,972,25,642,2013,7,Yes,4,3.2,169138,6,2,2,12,12
15053,911,50,1123,2010,7,Yes,7,2.2,70338,4,2,3,7,4
56136,1017,46,650,2017,3,Yes,4,2.0,50963,4,2,1,11,12
1646,1292,46,781,2016,7,Yes,4,3.0,59099,6,2,2,12,0
941,584,29,450,2014,3,Yes,7,1.8,69248,4,2,3,16,12
21326,891,46,979,2016,3,Yes,4,2.0,34058,4,2,3,12,12
31047,1053,46,455,2014,3,Yes,7,3.5,132349,6,2,2,13,12
7213,906,47,607,2003,2,No,4,1.5,240000,4,3,3,16,0
470,1273,46,714,2015,7,Yes,4,3.5,82819,6,2,2,7,12
42337,906,48,1170,2008,7,Yes,4,3.0,160350,6,3,2,11,16
21768,642,40,859,2012,7,Yes,7,2.0,153561,4,2,3,13,4
19130,1194,37,398,2013,3,Yes,4,4.0,57554,6,2,2,7,12
4200,906,29,75,1995,3,No,4,1.6,12333,4,4,3,16,2
13172,1185,42,329,2009,7,Yes,2,2.5,164600,4,2,3,13,10
21012,749,38,839,2014,7,Yes,4,2.4,90000,4,3,2,11,12
51746,906,48,1174,2012,3,Yes,4,3.0,190000,6,3,1,13,12
7370,906,52,883,2005,7,No,1,3.7,111111,6,3,2,14,5
18817,906,48,621,2007,9,Yes,4,3.0,143000,6,3,1,11,8
5645,1288,40,717,2007,7,Yes,7,2.0,48524,4,2,3,8,4
13799,906,42,436,2004,11,No,7,1.8,223000,4,4,3,7,2
627,586,36,312,2012,2,Yes,2,1.8,192683,4,2,3,12,0
21326,779,37,573,2013,3,No,4,2.5,204800,4,2,3,1,0
31524,1018,52,883,2011,7,Yes,7,3.0,199500,4,2,3,7,4
13987,642,40,454,2012,3,Yes,7,2.0,180000,4,2,3,12,4
23521,906,21,391,2013,2,Yes,4,2.5,116800,4,3,2,8,6
21739,639,40,859,2014,7,Yes,7,2.0,177103,4,2,3,12,4
3058,639,42,512,2014,3,Yes,4,2.0,151411,4,2,3,11,12
7700,906,22,262,2005,3,No,4,1.5,154000,4,2,3,12,8
22649,707,54,1075,2011,7,Yes,7,2.0,131114,4,2,3,7,4
18660,862,50,1037,2011,6,Yes,7,2.5,55248,4,2,3,11,4
10663,765,50,680,2015,3,Yes,3,2.0,310886,4,2,3,7,4
5175,906,58,132,2001,3,No,4,2.6,20000,6,2,1,12,5
7213,906,21,318,2002,3,Yes,4,3.0,187000,6,2,2,7,4
16308,751,38,655,2013,3,Yes,4,2.4,92000,12,3,3,7,8
20071,906,37,497,2013,2,No,4,1.8,56000,4,3,3,13,12
48955,765,50,1123,2015,7,Yes,7,2.0,80000,4,2,3,11,4
16465,765,50,663,2015,3,Yes,4,2.0,35167,4,2,3,5,8
40556,877,50,1038,2017,7,Yes,7,1.7,82430,4,2,3,13,4
14113,906,47,353,2013,5,No,2,1.5,90000,4,4,3,11,4
34406,777,50,1037,2014,6,Yes,7,2.5,119884,4,2,3,13,4
52959,1079,50,680,2018,3,Yes,4,2.0,48605,4,2,3,13,4
17747,642,50,1038,2012,7,Yes,7,2.0,225117,4,2,3,11,4
470,531,22,442,2012,7,Yes,4,1.6,136712,4,2,2,12,0
17249,585,50,649,2013,3,No,4,1.8,92800,4,2,3,16,0
7840,906,46,244,2000,5,No,1,2.0,145000,4,3,1,12,4
8320,1047,50,649,2007,3,Yes,4,1.6,149691,4,2,3,7,4
48610,906,46,1167,2011,7,Yes,7,3.0,147500,6,3,2,12,12
7119,836,50,680,2010,3,Yes,3,2.0,81248,4,2,3,12,4
20005,707,54,1074,2011,7,Yes,7,2.0,166850,4,2,3,11,4
5331,906,46,137,1998,2,No,4,1.6,204000,1,3,3,13,6
13000,906,42,603,2000,4,No,7,2.4,250000,4,4,1,12,1
24283,639,40,717,2014,7,Yes,7,2.0,146644,4,2,3,12,4
17484,583,50,649,2011,3,Yes,4,1.6,103453,4,2,3,12,4
7213,906,22,281,2003,3,No,4,2.3,95000,6,2,3,7,6
157,906,37,667,2012,2,Yes,2,1.5,128000,4,2,3,7,4
5018,585,50,649,2013,3,Yes,4,1.8,294034,4,2,3,11,12
47042,1273,48,974,2015,3,Yes,4,3.5,59200,6,3,1,11,10
15053,640,42,735,2013,3,Yes,2,2.0,173000,4,2,3,7,8
22580,906,22,950,2008,10,No,7,2.5,166000,4,4,2,12,2
13172,906,50,478,2011,3,No,4,1.6,109000,4,3,3,7,4
25089,906,33,766,2015,2,Yes,4,1.4,28000,4,4,3,5,12
100,906,50,680,2012,3,No,2,2.4,86000,4,3,3,12,10
16894,687,50,649,2010,3,Yes,4,1.6,71202,4,2,3,7,4
30151,765,50,1038,2015,7,Yes,7,2.0,143278,4,2,3,13,4
53154,891,50,1123,2016,7,Yes,7,2.0,94259,4,2,3,11,4
7840,906,46,327,1997,8,No,1,2.4,280000,6,4,1,7,4
15800,753,38,660,2012,3,No,4,2.4,97000,4,3,3,11,12
1568,906,22,262,2009,2,No,4,1.5,95000,4,2,3,7,4
220,531,38,275,2012,3,Yes,4,1.6,199288,4,2,3,13,12
30564,730,54,1074,2016,7,Yes,7,1.6,153404,4,2,3,7,4
1960,530,38,275,2013,3,Yes,4,1.6,53386,4,2,3,11,12
16621,1172,46,455,2011,3,Yes,7,3.5,119379,6,2,2,7,12
21009,986,42,603,2010,11,No,7,2.4,198000,4,4,1,12,2
24305,906,37,573,2012,3,Yes,4,3.5,246400,6,2,3,11,8
15681,891,50,680,2016,3,Yes,3,2.0,317106,4,2,3,7,4
549,1077,21,484,2019,3,Yes,4,2.0,7971,4,2,2,16,12
1490,586,36,312,2012,2,Yes,2,1.8,174106,4,2,3,12,0
10663,765,50,680,2015,3,Yes,3,2.0,310886,4,2,3,7,4
20385,906,37,497,2012,3,No,4,1.8,190000,4,2,3,16,8
17876,583,50,648,2011,2,Yes,4,1.6,55000,4,3,3,11,12
